test_id,is_female
10272,0.939549
10273,0.997518
10274,0.996679
10275,0.116668
10276,0.033264
10277,0.998128
10278,0.968420
10279,0.014375
1028,0.993714
10280,0.018562
10281,0.996920
10282,0.956978
10283,0.993856
10284,0.006155
10285,0.019719
10286,0.118814
10287,0.050604
10288,0.421409
10289,0.004707
1029,0.994231
10290,0.998576
10291,0.001517
10292,0.994827
10293,0.997451
10294,0.790094
10295,0.997297
10296,0.980467
10297,0.006423
10298,0.644198
10299,0.012644
103,0.997849
1030,0.972251
10300,0.002049
10301,0.081361
10302,0.996866
10303,0.006573
10304,0.997851
10305,0.746343
10306,0.028922
10307,0.904680
10308,0.030082
10309,0.005945
1031,0.294819
10310,0.995548
10311,0.996332
10312,0.160851
10313,0.995935
10314,0.946727
10315,0.109428
10316,0.946338
10317,0.998549
10318,0.865939
10319,0.031517
1032,0.003788
10320,0.998797
10321,0.991849
10322,0.995147
10323,0.988950
10324,0.019662
10325,0.996966
10326,0.587696
10327,0.892857
10328,0.319922
10329,0.414637
1033,0.901645
10330,0.106666
10331,0.014146
10332,0.945161
10333,0.997612
10334,0.997766
10335,0.941342
10336,0.018933
10337,0.998534
10338,0.998772
10339,0.331468
1034,0.001042
10340,0.995838
10341,0.850434
10342,0.002058
10343,0.021351
10344,0.918134
10345,0.092426
10346,0.000497
10347,0.996620
10348,0.989589
10349,0.961375
1035,0.996041
10350,0.997255
10351,0.991487
10352,0.958408
10353,0.027980
10354,0.998569
10355,0.986866
10356,0.998314
10357,0.881729
10358,0.842880
10359,0.979694
1036,0.977783
10360,0.998432
10361,0.002600
10362,0.997669
10363,0.116863
10364,0.004303
10365,0.466183
10366,0.692206
10367,0.288054
10368,0.997232
10369,0.004093
1037,0.998643
10370,0.995435
10371,0.190764
10372,0.410919
10373,0.003106
10374,0.007052
10375,0.939596
10376,0.026152
10377,0.998821
10378,0.005205
10379,0.366396
1038,0.207011
10380,0.554504
10381,0.981736
10382,0.995002
10383,0.478899
10384,0.983872
10385,0.933807
10386,0.997441
10387,0.128582
10388,0.964579
10389,0.008480
1039,0.965402
10390,0.996780
10391,0.009518
10392,0.848458
10393,0.767213
10394,0.054075
10395,0.009596
10396,0.006329
10397,0.124120
10398,0.028851
10399,0.736368
104,0.008436
1040,0.998569
10400,0.003207
10401,0.989584
10402,0.044956
10403,0.091511
10404,0.022976
10405,0.998591
10406,0.019595
10407,0.989171
10408,0.994966
10409,0.986836
1041,0.997741
10410,0.374321
10411,0.996424
10412,0.049690
10413,0.043511
10414,0.978886
10415,0.004247
10416,0.004257
10417,0.783518
10418,0.009794
10419,0.990826
1042,0.003803
10420,0.996575
10421,0.005778
10422,0.005919
10423,0.006921
10424,0.075494
10425,0.438868
10426,0.997400
10427,0.077781
10428,0.977801
10429,0.017931
1043,0.947365
10430,0.993935
10431,0.021341
10432,0.049931
10433,0.116618
10434,0.127256
10435,0.997066
10436,0.994530
10437,0.016437
10438,0.001759
10439,0.969765
1044,0.996938
10440,0.132045
10441,0.504031
10442,0.044967
10443,0.993797
10444,0.014282
10445,0.995993
10446,0.996873
10447,0.992586
10448,0.407496
10449,0.998156
1045,0.002099
10450,0.997314
10451,0.990532
10452,0.940917
10453,0.968952
10454,0.660318
10455,0.205827
10456,0.997729
10457,0.768822
10458,0.995119
10459,0.027370
1046,0.992408
10460,0.980950
10461,0.131830
10462,0.962518
10463,0.049943
10464,0.393206
10465,0.109837
10466,0.993991
10467,0.012722
10468,0.716372
10469,0.958548
1047,0.138554
10470,0.995114
10471,0.583365
10472,0.982417
10473,0.054246
10474,0.980339
10475,0.998864
10476,0.994232
10477,0.003735
10478,0.103676
10479,0.011815
1048,0.997030
10480,0.983131
10481,0.995621
10482,0.263156
10483,0.290838
10484,0.899994
10485,0.995571
10486,0.009887
10487,0.002921
10488,0.992301
10489,0.085128
1049,0.005654
10490,0.007343
10491,0.007375
10492,0.059010
10493,0.834982
10494,0.478400
10495,0.087010
10496,0.008015
10497,0.002459
10498,0.071859
10499,0.097330
105,0.992880
1050,0.996055
10500,0.997562
10501,0.979508
10502,0.868200
10503,0.087381
10504,0.012940
10505,0.728127
10506,0.997509
10507,0.986826
10508,0.804137
10509,0.949540
1051,0.996451
10510,0.980856
10511,0.002765
10512,0.109608
10513,0.045671
10514,0.948649
10515,0.998783
10516,0.033273
10517,0.993367
10518,0.799785
10519,0.989793
1052,0.002623
10520,0.010128
10521,0.926364
10522,0.018130
10523,0.998937
10524,0.953029
10525,0.002923
10526,0.068643
10527,0.769392
10528,0.007796
10529,0.996384
1053,0.996728
10530,0.994615
10531,0.920444
10532,0.995585
10533,0.004440
10534,0.017222
10535,0.998977
10536,0.037740
10537,0.128805
10538,0.991122
10539,0.003175
1054,0.993995
10540,0.718274
10541,0.394462
10542,0.006733
10543,0.929829
10544,0.998813
10545,0.965503
10546,0.919153
10547,0.120829
10548,0.920250
10549,0.988685
1055,0.006061
10550,0.984130
10551,0.893143
10552,0.991957
10553,0.982150
10554,0.320671
10555,0.008099
10556,0.027332
10557,0.998056
10558,0.614725
10559,0.055180
1056,0.130542
10560,0.998973
10561,0.001472
10562,0.996921
10563,0.006314
10564,0.074458
10565,0.960841
10566,0.548167
10567,0.157748
10568,0.993668
10569,0.426189
1057,0.752322
10570,0.999111
10571,0.994763
10572,0.007979
10573,0.012469
10574,0.001585
10575,0.983846
10576,0.999176
10577,0.829034
10578,0.029545
10579,0.997519
1058,0.991499
10580,0.980954
10581,0.131950
10582,0.986424
10583,0.998495
10584,0.999165
10585,0.003263
10586,0.002747
10587,0.020849
10588,0.010501
10589,0.996926
1059,0.408378
10590,0.003096
10591,0.007235
10592,0.706490
10593,0.009252
10594,0.981111
10595,0.992018
10596,0.020179
10597,0.012124
10598,0.976307
10599,0.998089
106,0.997755
1060,0.001652
10600,0.997423
10601,0.997955
10602,0.815361
10603,0.766280
10604,0.996717
10605,0.499085
10606,0.013758
10607,0.052107
10608,0.013891
10609,0.010417
1061,0.998072
10610,0.997681
10611,0.997131
10612,0.998289
10613,0.986337
10614,0.969320
10615,0.999373
10616,0.004700
10617,0.013253
10618,0.586041
10619,0.998597
1062,0.997847
10620,0.373111
10621,0.015710
10622,0.990260
10623,0.998491
10624,0.994070
10625,0.996833
10626,0.956331
10627,0.036213
10628,0.997753
10629,0.995546
1063,0.927100
10630,0.992775
10631,0.861934
10632,0.994569
10633,0.032579
10634,0.997872
10635,0.998892
10636,0.486752
10637,0.994990
10638,0.608270
10639,0.935604
1064,0.014629
10640,0.997142
10641,0.998948
10642,0.299615
10643,0.013709
10644,0.998499
10645,0.997930
10646,0.490609
10647,0.998854
10648,0.901922
10649,0.296833
1065,0.348495
10650,0.005472
10651,0.083441
10652,0.997710
10653,0.739217
10654,0.998221
10655,0.164971
10656,0.924431
10657,0.277943
10658,0.046739
10659,0.022048
1066,0.005450
10660,0.996846
10661,0.994499
10662,0.003744
10663,0.023926
10664,0.006803
10665,0.040222
10666,0.007926
10667,0.060355
10668,0.013353
10669,0.033098
1067,0.193446
10670,0.003068
10671,0.982148
10672,0.920747
10673,0.021475
10674,0.010275
10675,0.366335
10676,0.019875
10677,0.285248
10678,0.011780
10679,0.131043
1068,0.001240
10680,0.004438
10681,0.997024
10682,0.004093
10683,0.025614
10684,0.946929
10685,0.993618
10686,0.058047
10687,0.523506
10688,0.027277
10689,0.002481
1069,0.018118
10690,0.710265
10691,0.998585
10692,0.080760
10693,0.057497
10694,0.997414
10695,0.003403
10696,0.765460
10697,0.992436
10698,0.984972
10699,0.001542
107,0.997991
1070,0.007943
10700,0.998661
10701,0.894525
10702,0.091867
10703,0.013868
10704,0.997227
10705,0.920838
10706,0.058055
10707,0.996569
10708,0.021252
10709,0.048267
1071,0.991333
10710,0.989766
10711,0.491136
10712,0.916452
10713,0.005422
10714,0.027952
10715,0.996512
10716,0.998556
10717,0.996943
10718,0.980020
10719,0.227824
1072,0.012678
10720,0.964628
10721,0.191337
10722,0.969703
10723,0.966053
10724,0.041684
10725,0.850461
10726,0.980088
10727,0.032418
10728,0.016583
10729,0.178205
1073,0.900828
10730,0.974345
10731,0.321748
10732,0.994980
10733,0.975742
10734,0.989389
10735,0.043334
10736,0.495333
10737,0.976017
10738,0.010891
10739,0.172120
1074,0.995020
10740,0.055009
10741,0.948592
10742,0.238076
10743,0.024545
10744,0.961217
10745,0.003643
10746,0.996936
10747,0.980442
10748,0.943157
10749,0.998176
1075,0.957452
10750,0.539303
10751,0.988466
10752,0.991014
10753,0.015232
10754,0.006352
10755,0.112526
10756,0.001820
10757,0.991132
10758,0.993799
10759,0.041604
1076,0.876303
10760,0.997769
10761,0.684431
10762,0.073917
10763,0.002679
10764,0.989160
10765,0.078395
10766,0.989339
10767,0.998156
10768,0.031175
10769,0.996403
1077,0.652866
10770,0.988871
10771,0.997229
10772,0.985178
10773,0.130393
10774,0.920218
10775,0.004541
10776,0.993324
10777,0.006768
10778,0.006992
10779,0.076750
1078,0.994517
10780,0.003517
10781,0.996766
10782,0.950686
10783,0.012516
10784,0.922437
10785,0.009134
10786,0.004322
10787,0.030542
10788,0.480315
10789,0.015989
1079,0.023211
10790,0.000868
10791,0.021976
10792,0.001200
10793,0.069262
10794,0.702289
10795,0.466195
10796,0.014406
10797,0.109447
10798,0.292336
10799,0.074037
108,0.034480
1080,0.028215
10800,0.004748
10801,0.993366
10802,0.997733
10803,0.152937
10804,0.052683
10805,0.017758
10806,0.992958
10807,0.003543
10808,0.037844
10809,0.548187
1081,0.727502
10810,0.013961
10811,0.789192
10812,0.321747
10813,0.989560
10814,0.003225
10815,0.013624
10816,0.016343
10817,0.998084
10818,0.653901
10819,0.876618
1082,0.008698
10820,0.003103
10821,0.996230
10822,0.048767
10823,0.997106
10824,0.073291
10825,0.022383
10826,0.997442
10827,0.993676
10828,0.127634
10829,0.002534
1083,0.994047
10830,0.995398
10831,0.022730
10832,0.996770
10833,0.058403
10834,0.925264
10835,0.620118
10836,0.004567
10837,0.014244
10838,0.979395
10839,0.994684
1084,0.996956
10840,0.996241
10841,0.009614
10842,0.025289
10843,0.033903
10844,0.985595
10845,0.001863
10846,0.988864
10847,0.002874
10848,0.004583
10849,0.030034
1085,0.101243
10850,0.993651
10851,0.003532
10852,0.019994
10853,0.996454
10854,0.001966
10855,0.995237
10856,0.057870
10857,0.002980
10858,0.007266
10859,0.995598
1086,0.003133
10860,0.991695
10861,0.005222
10862,0.989153
10863,0.920719
10864,0.777117
10865,0.004225
10866,0.997494
10867,0.003415
10868,0.006157
10869,0.996038
1087,0.046681
10870,0.999071
10871,0.032075
10872,0.991276
10873,0.995732
10874,0.017263
10875,0.006552
10876,0.007567
10877,0.494804
10878,0.012881
10879,0.940494
1088,0.998121
10880,0.694332
10881,0.019092
10882,0.004204
10883,0.131449
10884,0.004581
10885,0.973006
10886,0.187420
10887,0.004797
10888,0.256345
10889,0.017986
1089,0.641657
10890,0.240067
10891,0.991709
10892,0.029620
10893,0.996216
10894,0.015595
10895,0.809195
10896,0.010936
10897,0.998795
10898,0.013414
10899,0.996605
109,0.026993
1090,0.036025
10900,0.994582
10901,0.997707
10902,0.995946
10903,0.051752
10904,0.496898
10905,0.992956
10906,0.988800
10907,0.005056
10908,0.004762
10909,0.077984
1091,0.038867
10910,0.993875
10911,0.998666
10912,0.992813
10913,0.996759
10914,0.978526
10915,0.971976
10916,0.980468
10917,0.005099
10918,0.893332
10919,0.000756
1092,0.001756
10920,0.215315
10921,0.007018
10922,0.967041
10923,0.997119
10924,0.145492
10925,0.997400
10926,0.118816
10927,0.878074
10928,0.997789
10929,0.994955
1093,0.452279
10930,0.997205
10931,0.021376
10932,0.994994
10933,0.028304
10934,0.971010
10935,0.500508
10936,0.981615
10937,0.996798
10938,0.997726
10939,0.990421
1094,0.201435
10940,0.010206
10941,0.065160
10942,0.001889
10943,0.978325
10944,0.995906
10945,0.059660
10946,0.006461
10947,0.922403
10948,0.992814
10949,0.010888
1095,0.991202
10950,0.992653
10951,0.002536
10952,0.100865
10953,0.998277
10954,0.017149
10955,0.011425
10956,0.002098
10957,0.013258
10958,0.002026
10959,0.818453
1096,0.023098
10960,0.696180
10961,0.004511
10962,0.007671
10963,0.009058
10964,0.993344
10965,0.807338
10966,0.978573
10967,0.014652
10968,0.990298
10969,0.998758
1097,0.488483
10970,0.993128
10971,0.354557
10972,0.031828
10973,0.117851
10974,0.994229
10975,0.971268
10976,0.005417
10977,0.032946
10978,0.914422
10979,0.998023
1098,0.081563
10980,0.990151
10981,0.332590
10982,0.971745
10983,0.971516
10984,0.905570
10985,0.987082
10986,0.996132
10987,0.994554
10988,0.761428
10989,0.009077
1099,0.993913
10990,0.614397
10991,0.995004
10992,0.995153
10993,0.009483
10994,0.998252
10995,0.028329
10996,0.960962
10997,0.233092
10998,0.995454
10999,0.002603
11,0.267634
110,0.983992
1100,0.990863
11000,0.945913
11001,0.024458
11002,0.008559
11003,0.066963
11004,0.009147
11005,0.372322
11006,0.997136
11007,0.998402
11008,0.993659
11009,0.952914
1101,0.044222
11010,0.994592
11011,0.026011
11012,0.023016
11013,0.998732
11014,0.975495
11015,0.086591
11016,0.006953
11017,0.626600
11018,0.955900
11019,0.022235
1102,0.912058
11020,0.998674
11021,0.984654
11022,0.998422
11023,0.901949
11024,0.977282
11025,0.027046
11026,0.024731
11027,0.998730
11028,0.997618
11029,0.126793
1103,0.547997
11030,0.003524
11031,0.024715
11032,0.003136
11033,0.078350
11034,0.989873
11035,0.283278
11036,0.031771
11037,0.781430
11038,0.005802
11039,0.480863
1104,0.300530
11040,0.862440
11041,0.001753
11042,0.555216
11043,0.997902
11044,0.985763
11045,0.998169
11046,0.400845
11047,0.386590
11048,0.937684
11049,0.997378
1105,0.997092
11050,0.023044
11051,0.011820
11052,0.931020
11053,0.083042
11054,0.998550
11055,0.002359
11056,0.008180
11057,0.912269
11058,0.997141
11059,0.997305
1106,0.997799
11060,0.977110
11061,0.143279
11062,0.007028
11063,0.001987
11064,0.996542
11065,0.008031
11066,0.004747
11067,0.013657
11068,0.004482
11069,0.274844
1107,0.186532
11070,0.995220
11071,0.222556
11072,0.019888
11073,0.047060
11074,0.971697
11075,0.997592
11076,0.136614
11077,0.980249
11078,0.035891
11079,0.994118
1108,0.993688
11080,0.148608
11081,0.990070
11082,0.991187
11083,0.030219
11084,0.998633
11085,0.031676
11086,0.012169
11087,0.998518
11088,0.998094
11089,0.996591
1109,0.002754
11090,0.067046
11091,0.990878
11092,0.005778
11093,0.788288
11094,0.885723
11095,0.997207
11096,0.006237
11097,0.004336
11098,0.014049
11099,0.929469
111,0.001961
1110,0.949414
11100,0.992107
11101,0.976099
11102,0.007319
11103,0.116029
11104,0.983754
11105,0.006605
11106,0.675270
11107,0.438016
11108,0.019249
11109,0.060494
1111,0.001479
11110,0.030981
11111,0.028426
11112,0.006612
11113,0.019993
11114,0.998180
11115,0.004283
11116,0.991483
11117,0.977094
11118,0.981527
11119,0.128406
1112,0.131329
11120,0.041161
11121,0.995595
11122,0.985767
11123,0.005127
11124,0.997019
11125,0.002429
11126,0.852864
11127,0.996476
11128,0.001618
11129,0.145822
1113,0.019545
11130,0.003852
11131,0.994238
11132,0.012936
11133,0.004009
11134,0.001580
11135,0.007923
11136,0.007378
11137,0.233990
11138,0.997918
11139,0.996036
1114,0.993324
11140,0.996689
11141,0.997873
11142,0.017414
11143,0.538625
11144,0.767657
11145,0.997890
11146,0.066154
11147,0.992423
11148,0.872080
11149,0.986533
1115,0.994841
11150,0.055005
11151,0.978493
11152,0.009534
11153,0.996359
11154,0.087188
11155,0.999317
11156,0.033462
11157,0.888597
11158,0.990080
11159,0.459873
1116,0.809652
11160,0.991899
11161,0.846527
11162,0.987357
11163,0.016297
11164,0.997825
11165,0.009970
11166,0.052197
11167,0.849361
11168,0.009372
11169,0.004546
1117,0.997804
11170,0.997994
11171,0.994894
11172,0.998382
11173,0.011921
11174,0.996088
11175,0.044749
11176,0.010419
11177,0.461112
11178,0.998079
11179,0.169177
1118,0.998281
11180,0.032499
11181,0.229056
11182,0.998012
11183,0.005261
11184,0.986474
11185,0.010581
11186,0.967913
11187,0.075374
11188,0.013592
11189,0.053860
1119,0.987522
11190,0.005695
11191,0.013069
11192,0.208738
11193,0.980998
11194,0.027281
11195,0.034766
11196,0.024534
11197,0.003628
11198,0.013665
11199,0.992287
112,0.004252
1120,0.002297
11200,0.987596
11201,0.988734
11202,0.107374
11203,0.992569
11204,0.995238
11205,0.015421
11206,0.015479
11207,0.935989
11208,0.836283
11209,0.001175
1121,0.997397
11210,0.525969
11211,0.014581
11212,0.005504
11213,0.690025
11214,0.986749
11215,0.993653
11216,0.223517
11217,0.403416
11218,0.017564
11219,0.198558
1122,0.997690
11220,0.003038
11221,0.006958
11222,0.964320
11223,0.004585
11224,0.965294
11225,0.049827
11226,0.015489
11227,0.996948
11228,0.526249
11229,0.008622
1123,0.969309
11230,0.984938
11231,0.038278
11232,0.963666
11233,0.998484
11234,0.001945
11235,0.998818
11236,0.987686
11237,0.002384
11238,0.998572
11239,0.009743
1124,0.997904
11240,0.002090
11241,0.007284
11242,0.996767
11243,0.434201
11244,0.998409
11245,0.372627
11246,0.997290
11247,0.906460
11248,0.009325
11249,0.142995
1125,0.327498
11250,0.989246
11251,0.993758
11252,0.037931
11253,0.002849
11254,0.184227
11255,0.996099
11256,0.015112
11257,0.655259
11258,0.998396
11259,0.026186
1126,0.998239
11260,0.031356
11261,0.998416
11262,0.867082
11263,0.145243
11264,0.015544
11265,0.022871
11266,0.977692
11267,0.943322
11268,0.344152
11269,0.068208
1127,0.002805
11270,0.997828
11271,0.995571
11272,0.004177
11273,0.989930
11274,0.993328
11275,0.130813
11276,0.909388
11277,0.995108
11278,0.011045
11279,0.029547
1128,0.004863
11280,0.003272
11281,0.997501
11282,0.144433
11283,0.981974
11284,0.625712
11285,0.002593
11286,0.939027
11287,0.989702
11288,0.007879
11289,0.005255
1129,0.998261
11290,0.948021
11291,0.009270
11292,0.991078
11293,0.998177
11294,0.998256
11295,0.004204
11296,0.999087
11297,0.914002
11298,0.997657
11299,0.998358
113,0.985607
1130,0.004835
11300,0.022484
11301,0.001500
11302,0.008505
11303,0.999236
11304,0.027586
11305,0.012098
11306,0.997579
11307,0.965301
11308,0.996902
11309,0.996459
1131,0.002031
11310,0.059833
11311,0.026069
11312,0.872817
11313,0.994294
11314,0.987751
11315,0.201268
11316,0.979913
11317,0.577390
11318,0.007050
11319,0.598283
1132,0.997473
11320,0.011467
11321,0.003315
11322,0.998268
11323,0.134798
11324,0.034706
11325,0.019492
11326,0.484509
11327,0.989791
11328,0.945945
11329,0.377395
1133,0.039579
11330,0.009792
11331,0.001452
11332,0.001394
11333,0.502442
11334,0.960561
11335,0.996346
11336,0.994203
11337,0.998685
11338,0.998310
11339,0.998427
1134,0.998807
11340,0.996176
11341,0.997557
11342,0.825782
11343,0.104679
11344,0.041189
11345,0.997034
11346,0.029821
11347,0.005436
11348,0.995664
11349,0.000737
1135,0.789112
11350,0.167105
11351,0.988389
11352,0.005630
11353,0.812998
11354,0.146471
11355,0.009422
11356,0.004393
11357,0.019229
11358,0.365921
11359,0.998563
1136,0.995137
11360,0.991513
11361,0.009064
11362,0.816853
11363,0.994829
11364,0.026344
11365,0.997035
11366,0.010635
11367,0.017711
11368,0.118698
11369,0.000852
1137,0.997890
11370,0.992017
11371,0.992258
11372,0.939472
11373,0.998743
11374,0.005133
11375,0.996863
11376,0.992387
11377,0.984455
11378,0.998865
11379,0.975925
1138,0.872039
11380,0.012805
11381,0.945953
11382,0.995611
11383,0.511857
11384,0.009885
11385,0.038818
11386,0.997804
11387,0.050727
11388,0.998503
11389,0.744948
1139,0.005353
11390,0.644737
11391,0.906657
11392,0.987989
11393,0.994199
11394,0.992483
11395,0.168978
11396,0.978479
11397,0.966260
11398,0.996901
11399,0.212230
114,0.990018
1140,0.025824
11400,0.437212
11401,0.093275
11402,0.097769
11403,0.348441
11404,0.005919
11405,0.989209
11406,0.993320
11407,0.034058
11408,0.020155
11409,0.004809
1141,0.989099
11410,0.992644
11411,0.050829
11412,0.664833
11413,0.994143
11414,0.980986
11415,0.996455
11416,0.275010
11417,0.006585
11418,0.977726
11419,0.991324
1142,0.728605
11420,0.990717
11421,0.997522
11422,0.241134
11423,0.998286
11424,0.987574
11425,0.930884
11426,0.001297
11427,0.002901
11428,0.979128
11429,0.975276
1143,0.002979
11430,0.993882
11431,0.007085
11432,0.787081
11433,0.011430
11434,0.891494
11435,0.016465
11436,0.000972
11437,0.012607
11438,0.942406
11439,0.941707
1144,0.002754
11440,0.024445
11441,0.997536
11442,0.997157
11443,0.004671
11444,0.209018
11445,0.978908
11446,0.014726
11447,0.001152
11448,0.040320
11449,0.053278
1145,0.996957
11450,0.991248
11451,0.994919
11452,0.021047
11453,0.043034
11454,0.002068
11455,0.994427
11456,0.924023
11457,0.998058
11458,0.281021
11459,0.995723
1146,0.994372
11460,0.995807
11461,0.998636
11462,0.164077
11463,0.024772
11464,0.961115
11465,0.904143
11466,0.998106
11467,0.019847
11468,0.001425
11469,0.982720
1147,0.997372
11470,0.997799
11471,0.993891
11472,0.183431
11473,0.002636
11474,0.004673
11475,0.030735
11476,0.620106
11477,0.965651
11478,0.222228
11479,0.873390
1148,0.020048
11480,0.996924
11481,0.424039
11482,0.998808
11483,0.011696
11484,0.901744
11485,0.984428
11486,0.993757
11487,0.994865
11488,0.409905
11489,0.015234
1149,0.007951
11490,0.998280
11491,0.311582
11492,0.994899
11493,0.992259
11494,0.986315
11495,0.009022
11496,0.942239
11497,0.012259
11498,0.011240
11499,0.106013
115,0.001971
1150,0.992311
11500,0.020258
11501,0.005741
11502,0.979726
11503,0.970801
11504,0.994024
11505,0.192589
11506,0.995632
11507,0.004232
11508,0.984437
11509,0.510857
1151,0.093933
11510,0.848548
11511,0.010202
11512,0.000984
11513,0.987715
11514,0.979786
11515,0.526577
11516,0.073793
11517,0.005172
11518,0.101066
11519,0.997410
1152,0.636180
11520,0.990460
11521,0.859674
11522,0.006480
11523,0.006674
11524,0.903413
11525,0.732034
11526,0.005959
11527,0.133890
11528,0.996480
11529,0.996700
1153,0.651934
11530,0.142322
11531,0.993047
11532,0.376095
11533,0.925976
11534,0.989184
11535,0.995556
11536,0.814460
11537,0.987564
11538,0.004893
11539,0.018778
1154,0.971828
11540,0.069240
11541,0.889201
11542,0.984828
11543,0.268325
11544,0.071758
11545,0.993129
11546,0.980433
11547,0.986226
11548,0.994697
11549,0.004721
1155,0.101012
11550,0.307717
11551,0.433273
11552,0.005516
11553,0.047024
11554,0.993843
11555,0.991571
11556,0.993504
11557,0.004970
11558,0.981618
11559,0.403218
1156,0.178786
11560,0.887351
11561,0.973898
11562,0.108285
11563,0.419370
11564,0.016112
11565,0.022647
11566,0.001460
11567,0.014125
11568,0.483487
11569,0.994627
1157,0.080227
11570,0.975970
11571,0.938296
