test_id,is_female
499,0.416573
500,0.708001
501,0.344262
502,0.369727
503,0.590977
504,0.342379
505,0.025780
506,0.541631
507,0.901030
508,0.378318
509,0.804288
510,0.922074
511,0.008664
512,0.260700
513,0.920777
514,0.651281
515,0.646810
516,0.809375
517,0.676665
518,0.947949
519,0.571530
520,0.736287
521,0.196166
522,0.820348
523,0.180128
524,0.908485
525,0.237024
526,0.109181
527,0.818420
528,0.149276
529,0.683445
530,0.292212
531,0.566304
532,0.301917
533,0.112509
534,0.372512
535,0.020685
536,0.196548
537,0.954964
538,0.598219
539,0.157867
540,0.394019
541,0.852938
542,0.744497
543,0.189804
544,0.005827
545,0.382826
546,0.657233
547,0.204970
548,0.150544
549,0.524618
550,0.622533
551,0.363386
552,0.051772
553,0.935071
554,0.066491
555,0.950991
556,0.876863
557,0.645058
558,0.154649
559,0.132754
560,0.925300
561,0.136060
562,0.785934
563,0.913462
564,0.600997
565,0.009104
566,0.259784
567,0.721268
568,0.715397
569,0.834715
570,0.986821
571,0.188946
572,0.450643
573,0.809544
574,0.880997
575,0.909892
576,0.820597
577,0.527477
578,0.308133
579,0.890049
580,0.911153
581,0.876709
582,0.064798
583,0.834371
584,0.862855
585,0.533531
586,0.656067
587,0.055012
588,0.260136
589,0.536478
590,0.812087
591,0.288246
592,0.566678
593,0.530335
594,0.337299
595,0.746183
596,0.072413
597,0.836093
598,0.434876
599,0.386769
600,0.071292
601,0.310786
602,0.423705
603,0.315727
604,0.929830
605,0.056617
606,0.250900
607,0.409544
608,0.146102
609,0.637237
610,0.557654
611,0.001752
612,0.517127
613,0.254748
614,0.751842
615,0.058442
616,0.986681
617,0.907202
618,0.804706
619,0.441920
620,0.613121
621,0.182525
622,0.469694
623,0.134770
624,0.475558
625,0.798996
626,0.213597
627,0.273242
628,0.129888
629,0.033139
630,0.836027
631,0.796855
632,0.877185
633,0.093260
634,0.246062
635,0.725769
636,0.976712
637,0.011076
638,0.082661
639,0.622320
640,0.819725
641,0.783691
642,0.543852
643,0.271490
644,0.812432
645,0.331523
646,0.022987
647,0.781924
648,0.061206
649,0.847997
650,0.437090
651,0.432655
652,0.696683
653,0.054330
654,0.066014
655,0.064490
656,0.180370
657,0.759150
658,0.885373
659,0.054198
660,0.823515
661,0.007022
662,0.169918
663,0.027524
664,0.245190
665,0.690885
666,0.413627
667,0.707062
668,0.401598
669,0.896661
670,0.001319
671,0.193967
672,0.623955
673,0.090951
674,0.950720
675,0.420312
676,0.079743
677,0.782137
678,0.631966
679,0.422591
680,0.882566
681,0.782261
682,0.600191
683,0.419945
684,0.175217
685,0.014880
686,0.084926
687,0.433476
688,0.801202
689,0.871028
690,0.942833
691,0.291750
692,0.907092
693,0.908836
694,0.535488
695,0.103244
696,0.898992
697,0.902877
698,0.380202
699,0.579952
700,0.589320
701,0.855884
702,0.001613
703,0.243716
704,0.605857
705,0.428646
706,0.853539
707,0.788367
708,0.758637
709,0.156416
710,0.657827
711,0.279846
712,0.508844
713,0.408561
714,0.180627
715,0.193513
716,0.774675
717,0.549577
718,0.680909
719,0.051647
720,0.877735
721,0.535584
722,0.634532
723,0.716232
724,0.528547
725,0.531515
726,0.858186
727,0.228316
728,0.886773
729,0.195917
730,0.232487
731,0.232824
732,0.728767
733,0.050489
734,0.889793
735,0.772732
736,0.331032
737,0.585061
738,0.073007
739,0.062562
740,0.867612
741,0.991871
742,0.023515
743,0.272919
744,0.513989
745,0.850262
746,0.440029
747,0.771625
748,0.798791
749,0.944292
750,0.849954
751,0.600476
752,0.280432
753,0.165043
754,0.767697
755,0.475968
756,0.222789
757,0.465274
758,0.284127
759,0.290108
760,0.565058
761,0.591644
762,0.009522
763,0.085534
764,0.662518
765,0.602763
766,0.178655
767,0.776720
768,0.797742
769,0.457944
770,0.775701
771,0.068030
772,0.765857
773,0.718791
774,0.981514
775,0.347326
776,0.315411
777,0.918556
778,0.319348
779,0.929294
780,0.416822
781,0.863742
782,0.465655
783,0.836357
784,0.778765
785,0.112692
786,0.322199
787,0.655848
788,0.839853
789,0.543060
790,0.649229
791,0.369771
792,0.874803
793,0.046538
794,0.728342
795,0.256742
796,0.144306
797,0.956181
798,0.573912
799,0.549687
800,0.994312
801,0.896962
802,0.580407
803,0.231959
804,0.837053
805,0.441539
806,0.513454
807,0.268059
808,0.179403
809,0.292124
810,0.446077
811,0.584431
812,0.136375
813,0.494125
814,0.885769
815,0.611699
816,0.345355
817,0.361385
818,0.107143
819,0.293480
820,0.821521
821,0.636064
822,0.133861
823,0.038329
824,0.372483
825,0.125820
826,0.069298
827,0.920638
828,0.872157
829,0.518043
830,0.806619
831,0.921209
832,0.895393
833,0.574440
834,0.287741
835,0.953865
836,0.194495
837,0.313381
838,0.319905
839,0.903295
840,0.178582
841,0.796819
842,0.137687
843,0.245629
844,0.295826
845,0.653106
846,0.661536
847,0.054521
848,0.799721
849,0.171435
850,0.719003
851,0.760858
852,0.871468
853,0.624504
854,0.538171
855,0.014433
856,0.211178
857,0.022686
858,0.039758
859,0.949533
860,0.629555
861,0.485446
862,0.691728
863,0.107260
864,0.809412
865,0.830735
866,0.419036
867,0.599751
868,0.486832
869,0.861887
870,0.639142
871,0.968041
872,0.631629
873,0.784819
874,0.486165
875,0.281224
876,0.457035
877,0.867678
878,0.224336
879,0.742489
880,0.904812
881,0.554869
882,0.997061
883,0.520213
884,0.054499
885,0.962617
886,0.545809
887,0.424050
888,0.190581
889,0.322140
890,0.974272
891,0.868778
892,0.687792
893,0.109782
894,0.747422
895,0.918373
896,0.336800
897,0.379967
898,0.334360
899,0.722346
900,0.207616
901,0.814997
902,0.238402
903,0.095774
904,0.021536
905,0.242514
906,0.614081
907,0.771823
908,0.590449
909,0.488862
910,0.919260
911,0.235785
912,0.862518
913,0.735979
914,0.909533
915,0.508345
916,0.945465
917,0.979388
918,0.651750
919,0.459520
920,0.770966
921,0.090592
922,0.844589
923,0.116159
924,0.119465
925,0.022085
926,0.468888
927,0.064365
928,0.004127
929,0.874319
930,0.081261
931,0.912098
932,0.302958
933,0.681165
934,0.080667
935,0.989657
936,0.250944
937,0.361063
938,0.122800
939,0.656067
940,0.794261
941,0.248327
942,0.929478
943,0.530834
944,0.489097
945,0.063090
946,0.848012
947,0.496764
948,0.497746
949,0.126612
950,0.828800
951,0.850819
952,0.664299
953,0.692879
954,0.726311
955,0.588228
956,0.463742
957,0.063610
958,0.008620
959,0.291970
960,0.744717
961,0.464746
962,0.704841
963,0.495818
964,0.897519
965,0.774096
966,0.763958
967,0.456368
968,0.359912
969,0.070002
970,0.086121
971,0.357061
972,0.420077
973,0.391578
974,0.474415
975,0.258413
976,0.845996
977,0.930240
978,0.057651
979,0.592531
980,0.527770
981,0.257416
982,0.492241
983,0.745494
984,0.481635
985,0.332498
986,0.703793
987,0.281649
988,0.870544
989,0.975210
990,0.351556
991,0.907671
992,0.454316
993,0.523841
994,0.504035
995,0.411596
996,0.234261
997,0.958285
998,0.999164
999,0.288400
1000,0.627407
1001,0.874195
1002,0.851772
1003,0.441473
1004,0.345281
1005,0.671893
1006,0.226865
1007,0.913733
1008,0.295892
1009,0.903654
1010,0.509562
1011,0.284010
1012,0.545362
1013,0.723489
1014,0.063493
1015,0.764838
1016,0.073806
1017,0.311871
1018,0.506212
1019,0.747077
1020,0.179754
1021,0.852263
1022,0.776830
1023,0.216177
1024,0.158908
1025,0.026432
1026,0.936537
1027,0.187832
1028,0.829379
1029,0.819403
1030,0.640183
1031,0.424365
1032,0.078065
1033,0.569925
1034,0.005248
1035,0.851545
1036,0.666351
1037,0.970614
1038,0.409316
1039,0.638922
1040,0.939982
1041,0.927543
1042,0.055914
1043,0.607125
1044,0.866843
1045,0.045776
1046,0.799809
1047,0.393278
1048,0.928979
1049,0.091823
1050,0.858464
1051,0.877691
1052,0.044332
1053,0.894301
1054,0.759721
1055,0.152655
1056,0.390112
1057,0.526267
1058,0.752978
1059,0.459461
1060,0.018450
1061,0.941103
1062,0.899784
1063,0.587817
1064,0.242903
1065,0.455877
1066,0.100180
1067,0.406172
1068,0.012322
1069,0.223669
1070,0.127477
1071,0.727902
1072,0.205556
1073,0.565622
1074,0.763489
1075,0.629320
1076,0.561818
1077,0.496654
1078,0.830214
1079,0.255386
1080,0.268624
1081,0.516357
1082,0.137746
1083,0.800667
1084,0.863581
1085,0.372263
1086,0.058648
1087,0.311065
1088,0.932241
1089,0.509437
1090,0.278585
1091,0.336331
1092,0.023595
1093,0.465259
1094,0.429782
1095,0.758153
1096,0.276174
1097,0.483196
1098,0.347693
1099,0.778288
1100,0.760953
1101,0.300487
1102,0.573033
1103,0.480308
1104,0.449507
1105,0.852637
1106,0.929214
1107,0.409749
1108,0.787304
1109,0.058963
1110,0.581147
1111,0.009514
1112,0.384805
1113,0.247403
1114,0.768114
1115,0.785223
1116,0.538589
1117,0.904959
1118,0.934873
1119,0.698362
1120,0.035162
1121,0.916943
1122,0.934917
1123,0.638314
1124,0.933304
1125,0.452696
1126,0.945017
1127,0.075822
1128,0.095892
1129,0.945611
1130,0.114994
1131,0.024204
1132,0.925761
1133,0.318974
1134,0.986813
1135,0.547964
1136,0.792751
1137,0.948353
1138,0.556606
1139,0.096595
1140,0.293722
1141,0.701477
1142,0.526553
1143,0.050753
1144,0.046905
1145,0.866491
1146,0.814917
1147,0.904680
1148,0.249683
1149,0.169280
1150,0.737240
1151,0.360667
1152,0.498670
1153,0.529324
1154,0.632428
1155,0.378611
1156,0.400960
1157,0.372109
1158,0.991211
1159,0.901638
1160,0.231439
1161,0.408840
1162,0.709269
1163,0.723262
1164,0.991614
1165,0.078908
1166,0.325432
1167,0.570599
1168,0.291032
1169,0.903654
1170,0.570335
1171,0.859564
1172,0.501712
1173,0.542071
1174,0.359062
1175,0.716181
1176,0.068089
1177,0.275961
1178,0.998380
1179,0.987165
1180,0.539791
1181,0.806326
1182,0.915243
1183,0.121349
1184,0.350640
1185,0.694660
1186,0.786960
1187,0.943134
1188,0.336412
1189,0.923027
1190,0.248386
1191,0.861748
1192,0.509371
1193,0.737248
1194,0.677156
1195,0.519677
1196,0.341345
1197,0.575862
1198,0.058750
1199,0.559084
1200,0.816756
1201,0.518886
1202,0.635536
1203,0.578281
1204,0.496463
1205,0.235719
1206,0.067576
1207,0.023815
1208,0.340502
1209,0.355140
1210,0.035815
1211,0.440249
1212,0.037046
1213,0.987194
1214,0.276767
1215,0.631043
1216,0.558666
1217,0.551504
1218,0.736954
1219,0.208452
1220,0.256749
1221,0.870918
1222,0.116284
1223,0.310185
1224,0.838036
1225,0.341572
1226,0.460825
1227,0.442932
1228,0.903375
1229,0.040345
1230,0.937394
1231,0.414499
1232,0.553322
1233,0.247447
1234,0.009053
1235,0.483841
1236,0.820158
1237,0.745648
1238,0.510361
1239,0.118915
1240,0.565644
1241,0.290585
1242,0.644215
1243,0.121283
1244,0.875118
1245,0.987693
1246,0.785728
1247,0.014257
1248,0.269628
1249,0.613443
1250,0.674942
1251,0.901228
1252,0.255290
1253,0.035756
1254,0.987598
1255,0.954913
1256,0.636855
1257,0.090563
1258,0.812754
1259,0.568891
1260,0.386278
1261,0.222562
1262,0.542694
1263,0.777746
1264,0.746960
1265,0.183720
1266,0.531501
1267,0.560542
1268,0.898523
1269,0.982144
1270,0.312457
1271,0.726472
1272,0.432479
1273,0.697937
1274,0.346249
1275,0.406942
1276,0.277874
1277,0.457614
1278,0.616207
1279,0.050856
1280,0.687491
1281,0.316394
1282,0.527880
1283,0.018516
1284,0.386601
1285,0.734909
1286,0.429152
1287,0.378156
1288,0.207103
1289,0.147436
1290,0.473403
1291,0.157215
1292,0.146388
1293,0.892102
1294,0.127073
1295,0.978069
1296,0.457292
1297,0.916408
1298,0.883350
1299,0.287227
1300,0.577064
1301,0.629577
1302,0.315463
1303,0.787106
1304,0.565065
1305,0.980048
1306,0.193542
1307,0.945274
1308,0.727550
1309,0.502606
1310,0.389760
1311,0.410343
1312,0.914290
1313,0.428338
1314,0.197288
1315,0.547737
1316,0.699234
1317,0.019901
1318,0.112567
1319,0.208056
1320,0.923511
1321,0.211809
1322,0.726436
1323,0.943581
1324,0.359890
1325,0.923738
1326,0.822811
1327,0.005864
1328,0.090497
1329,0.422313
1330,0.801100
1331,0.254191
1332,0.153227
1333,0.647858
1334,0.370768
1335,0.526502
1336,0.201723
1337,0.420092
1338,0.680132
1339,0.858567
1340,0.081920
1341,0.067451
1342,0.101528
1343,0.441070
1344,0.903075
1345,0.676401
1346,0.862247
1347,0.886524
1348,0.894909
1349,0.452007
1350,0.343603
1351,0.671043
1352,0.141242
1353,0.008657
1354,0.822005
1355,0.834158
1356,0.287909
1357,0.931252
1358,0.281422
1359,0.776243
1360,0.544614
1361,0.776016
1362,0.643790
1363,0.832450
1364,0.000198
1365,0.479597
1366,0.560410
1367,0.155749
1368,0.587048
1369,0.579073
1370,0.711732
1371,0.174543
1372,0.366876
1373,0.912113
1374,0.657101
1375,0.250980
1376,0.584607
1377,0.629804
1378,0.561481
1379,0.812637
1380,0.872633
1381,0.696676
1382,0.487176
1383,0.192560
1384,0.805967
1385,0.825992
1386,0.325879
1387,0.938508
1388,0.084149
1389,0.709819
1390,0.590522
1391,0.063053
1392,0.445285
1393,0.934477
1394,0.103207
1395,0.305296
1396,0.587363
1397,0.947517
1398,0.774096
1399,0.500502
1400,0.143419
1401,0.553623
1402,0.663119
1403,0.871468
1404,0.716394
1405,0.550640
1406,0.276995
1407,0.209141
1408,0.716951
1409,0.621272
1410,0.477200
1411,0.519348
1412,0.142239
1413,0.232523
1414,0.335701
1415,0.939908
1416,0.797185
1417,0.566663
1418,0.005776
1419,0.402353
1420,0.285476
1421,0.608459
1422,0.162177
1423,0.617277
1424,0.539996
1425,0.220282
1426,0.601613
1427,0.075785
1428,0.973385
1429,0.424402
1430,0.887059
1431,0.137042
1432,0.741646
1433,0.614557
1434,0.382107
1435,0.386667
1436,0.862862
1437,0.861272
1438,0.304394
1439,0.849419
1440,0.211134
1441,0.241488
1442,0.302562
1443,0.904746
1444,0.582445
1445,0.522316
1446,0.351373
1447,0.578904
1448,0.534887
1449,0.130049
1450,0.096515
1451,0.806986
1452,0.344057
1453,0.416273
1454,0.174565
1455,0.935760
1456,0.714099
1457,0.548433
1458,0.551241
1459,0.688356
1460,0.468037
1461,0.115499
1462,0.996731
1463,0.491765
1464,0.215657
1465,0.774066
1466,0.021316
1467,0.918541
1468,0.837478
1469,0.468939
1470,0.121019
1471,0.651244
1472,0.156929
1473,0.644017
1474,0.524010
1475,0.167763
1476,0.488693
1477,0.681209
1478,0.293986
1479,0.568649
1480,0.938582
1481,0.252329
1482,0.369353
1483,0.087601
1484,0.723592
1485,0.332241
1486,0.035866
1487,0.663566
1488,0.885732
1489,0.914898
1490,0.536837
1491,0.976925
1492,0.786894
1493,0.727836
1494,0.170394
1495,0.649236
1496,0.224358
1497,0.950640
1498,0.199282
1499,0.253671
1500,0.920066
1501,0.657299
1502,0.730907
1503,0.411112
1504,0.901015
1505,0.577064
1506,0.215782
1507,0.459036
1508,0.504255
1509,0.023749
1510,0.904563
1511,0.100224
1512,0.181646
1513,0.217768
1514,0.642214
1515,0.452461
1516,0.435008
1517,0.763189
1518,0.765395
1519,0.943757
1520,0.579263
1521,0.202302
1522,0.377775
1523,0.534506
1524,0.384438
1525,0.243760
1526,0.491274
1527,0.880227
1528,0.135027
1529,0.382474
1530,0.695613
1531,0.005959
1532,0.481363
1533,0.668704
1534,0.146916
1535,0.322258
1536,0.582540
1537,0.233425
1538,0.468844
1539,0.798028
1540,0.081532
1541,0.372630
1542,0.786945
1543,0.838607
1544,0.473608
1545,0.489045
1546,0.009316
1547,0.799406
1548,0.837310
1549,0.692373
1550,0.908221
1551,0.381162
1552,0.246245
1553,0.675272
1554,0.881796
1555,0.745501
1556,0.643790
1557,0.817511
1558,0.127528
1559,0.803416
1560,0.670442
1561,0.145369
1562,0.006751
1563,0.333194
1564,0.931948
1565,0.929844
1566,0.711380
1567,0.128085
1568,0.162573
1569,0.581030
1570,0.703537
1571,0.196232
1572,0.258332
1573,0.946491
1574,0.522250
1575,0.278285
1576,0.277398
1577,0.845344
1578,0.572747
1579,0.360704
1580,0.403211
1581,0.536141
1582,0.420172
1583,0.046450
1584,0.950178
1585,0.408510
1586,0.692080
1587,0.503383
1588,0.391211
1589,0.059388
1590,0.674363
1591,0.854660
1592,0.856954
1593,0.485622
1594,0.699945
1595,0.096998
1596,0.068140
1597,0.548756
1598,0.159809
1599,0.790075
1600,0.276350
1601,0.390837
1602,0.811039
1603,0.876364
1604,0.776273
1605,0.205600
1606,0.524633
1607,0.680147
1608,0.864922
1609,0.538340
1610,0.472611
1611,0.635492
1612,0.985750
1613,0.890548
1614,0.333414
1615,0.995697
1616,0.723438
1617,0.271834
1618,0.494250
1619,0.518358
1620,0.822994
1621,0.576067
1622,0.588492
1623,0.448503
1624,0.249045
1625,0.158219
1626,0.176258
1627,0.800660
1628,0.780458
1629,0.754407
1630,0.104900
1631,0.228829
1632,0.167858
1633,0.097182
1634,0.178332
1635,0.323496
1636,0.487836
1637,0.082375
1638,0.112194
1639,0.270222
1640,0.140869
1641,0.629379
1642,0.169522
1643,0.206245
1644,0.048364
1645,0.040154
1646,0.839897
1647,0.304878
1648,0.692248
1649,0.585487
1650,0.027473
1651,0.095422
1652,0.500473
1653,0.158439
1654,0.249932
1655,0.045498
1656,0.227502
1657,0.352663
1658,0.739644
1659,0.908316
1660,0.598461
1661,0.610401
1662,0.587011
1663,0.790075
1664,0.636115
1665,0.215393
1666,0.998417
1667,0.619960
1668,0.698010
1669,0.321231
1670,0.116723
1671,0.777160
1672,0.778670
1673,0.388873
1674,0.460451
1675,0.483936
1676,0.537922
1677,0.808136
1678,0.706110
1679,0.451237
1680,0.933172
1681,0.669210
1682,0.060898
1683,0.154532
1684,0.796284
1685,0.348287
1686,0.408012
1687,0.407161
1688,0.303808
1689,0.818919
1690,0.778479
1691,0.517090
1692,0.297607
1693,0.659930
1694,0.443922
1695,0.208862
1696,0.603812
1697,0.400850
1698,0.081063
1699,0.581741
1700,0.943104
1701,0.188726
1702,0.423353
1703,0.564545
1704,0.535349
1705,0.496793
1706,0.958087
1707,0.338897
1708,0.843995
1709,0.773766
1710,0.107114
1711,0.535488
1712,0.564765
1713,0.928642
1714,0.491633
1715,0.194913
1716,0.633352
1717,0.011457
1718,0.745091
1719,0.690914
1720,0.402778
1721,0.989474
1722,0.586630
1723,0.305706
1724,0.063375
1725,0.924721
1726,0.002932
1727,0.335349
1728,0.644273
1729,0.431006
1730,0.312714
1731,0.113498
1732,0.134228
1733,0.745758
1734,0.083973
1735,0.472003
1736,0.980649
1737,0.169082
1738,0.205857
1739,0.633740
1740,0.796907
1741,0.709555
1742,0.830940
1743,0.519201
1744,0.603005
1745,0.005747
1746,0.380275
1747,0.800814
1748,0.015796
1749,0.390354
1750,0.955822
1751,0.352325
1752,0.979740
1753,0.478277
1754,0.976881
1755,0.234774
1756,0.616031
1757,0.460627
1758,0.208737
1759,0.740319
1760,0.812791
1761,0.218120
1762,0.937174
1763,0.369940
1764,0.129764
1765,0.189078
1766,0.642126
1767,0.103771
1768,0.069291
1769,0.025934
1770,0.592846
1771,0.875815
1772,0.745926
1773,0.629584
1774,0.341374
1775,0.394063
1776,0.689984
1777,0.800630
1778,0.661558
1779,0.530093
1780,0.111321
1781,0.482947
1782,0.459996
1783,0.186073
1784,0.040279
1785,0.975224
1786,0.908118
1787,0.865494
1788,0.319663
1789,0.882331
1790,0.335921
1791,0.834678
1792,0.108221
1793,0.436855
1794,0.349892
1795,0.635851
1796,0.217270
1797,0.294316
1798,0.388939
1799,0.701294
1800,0.320235
1801,0.911592
1802,0.316012
1803,0.729661
1804,0.895202
1805,0.246289
1806,0.797852
1807,0.003137
1808,0.444940
1809,0.020268
1810,0.312040
1811,0.227400
1812,0.744761
1813,0.265142
1814,0.392421
1815,0.498714
1816,0.446612
1817,0.720674
1818,0.786571
1819,0.411046
1820,0.383383
1821,0.613238
1822,0.272992
1823,0.669430
1824,0.082917
1825,0.877068
1826,0.769126
1827,0.882873
1828,0.044105
1829,0.622650
1830,0.854176
1831,0.729441
1832,0.126450
1833,0.205131
1834,0.346535
1835,0.238615
1836,0.396284
1837,0.051545
1838,0.719164
1839,0.625772
1840,0.260971
1841,0.129500
1842,0.491765
1843,0.751519
1844,0.932300
1845,0.678879
1846,0.320476
1847,0.172029
1848,0.776500
1849,0.150823
1850,0.253429
1851,0.624152
1852,0.864541
1853,0.239670
1854,0.730834
1855,0.943874
1856,0.611794
1857,0.008569
1858,0.386953
1859,0.023002
1860,0.621895
1861,0.512970
1862,0.188008
1863,0.434913
1864,0.025516
1865,0.525270
1866,0.197948
1867,0.095899
1868,0.629335
1869,0.080762
1870,0.478087
1871,0.024057
1872,0.710200
